load	clock 	otype	  ss	qLength	 npa	 npd	dropped	wt  	st  	lost%	avgDelay	avgQLength
10	471.87	OUT	 BUSY	   6	4626	4483	 136	0.45	0.08	  0.03	  0.27	  2.60
10	471.89	OUT	 BUSY	   5	4626	4484	 136	0.48	0.02	  0.03	  0.27	  2.60
10	471.96	OUT	 BUSY	   4	4626	4485	 136	0.47	0.07	  0.03	  0.27	  2.60
10	471.97	OUT	 BUSY	   3	4626	4486	 136	0.48	0.01	  0.03	  0.27	  2.60
10	472.05	OUT	 BUSY	   2	4626	4487	 136	0.39	0.08	  0.03	  0.27	  2.60
10	472.12	Q	 BUSY	   3	4627	4487	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.16	Q	 BUSY	   4	4628	4487	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.18	Q	 BUSY	   5	4629	4487	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.19	Q	 BUSY	   6	4630	4487	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.22	Q	 BUSY	   7	4631	4487	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.23	OUT	 BUSY	   6	4631	4488	 136	0.43	0.18	  0.03	  0.27	  2.60
10	472.23	Q	 BUSY	   7	4632	4488	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.26	OUT	 BUSY	   6	4632	4489	 136	0.52	0.04	  0.03	  0.27	  2.60
10	472.27	Q	 BUSY	   7	4633	4489	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.38	Q	 BUSY	   8	4634	4489	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.49	Q	 BUSY	   9	4635	4489	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.53	Q	 BUSY	  10	4636	4489	 136	0.00	0.00	  0.03	  0.27	  2.60
10	472.68	Dropped	 BUSY	  10	4637	4489	 137	0.00	0.00	  0.03	  0.27	  2.61
10	472.71	Dropped	 BUSY	  10	4638	4489	 138	0.00	0.00	  0.03	  0.27	  2.61
10	472.74	OUT	 BUSY	   9	4638	4490	 138	0.51	0.48	  0.03	  0.27	  2.61
10	472.75	Q	 BUSY	  10	4639	4490	 138	0.00	0.00	  0.03	  0.27	  2.61
10	472.76	Dropped	 BUSY	  10	4640	4490	 139	0.00	0.00	  0.03	  0.27	  2.61
10	472.83	Dropped	 BUSY	  10	4641	4490	 140	0.00	0.00	  0.03	  0.27	  2.61
10	472.83	Dropped	 BUSY	  10	4642	4490	 141	0.00	0.00	  0.03	  0.27	  2.61
10	472.85	Dropped	 BUSY	  10	4643	4490	 142	0.00	0.00	  0.03	  0.27	  2.61
10	472.91	OUT	 BUSY	   9	4643	4491	 142	0.62	0.17	  0.03	  0.27	  2.61
10	472.96	Q	 BUSY	  10	4644	4491	 142	0.00	0.00	  0.03	  0.27	  2.61
10	473.05	Dropped	 BUSY	  10	4645	4491	 143	0.00	0.00	  0.03	  0.27	  2.61
10	473.05	Dropped	 BUSY	  10	4646	4491	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.06	OUT	 BUSY	   9	4646	4492	 144	0.75	0.15	  0.03	  0.27	  2.61
10	473.07	OUT	 BUSY	   8	4646	4493	 144	0.88	0.01	  0.03	  0.27	  2.61
10	473.07	OUT	 BUSY	   7	4646	4494	 144	0.88	0.00	  0.03	  0.27	  2.61
10	473.14	OUT	 BUSY	   6	4646	4495	 144	0.86	0.07	  0.03	  0.27	  2.61
10	473.16	Q	 BUSY	   7	4647	4495	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.17	Q	 BUSY	   8	4648	4495	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.20	OUT	 BUSY	   7	4648	4496	 144	0.91	0.06	  0.03	  0.27	  2.61
10	473.22	Q	 BUSY	   8	4649	4496	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.28	Q	 BUSY	   9	4650	4496	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.28	OUT	 BUSY	   8	4650	4497	 144	0.93	0.08	  0.03	  0.27	  2.61
10	473.28	Q	 BUSY	   9	4651	4497	 144	0.00	0.00	  0.03	  0.27	  2.61
10	473.34	OUT	 BUSY	   8	4651	4498	 144	0.90	0.06	  0.03	  0.28	  2.61
10	473.36	OUT	 BUSY	   7	4651	4499	 144	0.85	0.02	  0.03	  0.28	  2.61
10	473.49	OUT	 BUSY	   6	4651	4500	 144	0.83	0.13	  0.03	  0.28	  2.62
10	473.56	Q	 BUSY	   7	4652	4500	 144	0.00	0.00	  0.03	  0.28	  2.62
10	473.59	Q	 BUSY	   8	4653	4500	 144	0.00	0.00	  0.03	  0.28	  2.62
10	473.60	OUT	 BUSY	   7	4653	4501	 144	0.75	0.11	  0.03	  0.28	  2.62
10	473.61	OUT	 BUSY	   6	4653	4502	 144	0.64	0.00	  0.03	  0.28	  2.62
10	473.61	OUT	 BUSY	   5	4653	4503	 144	0.45	0.01	  0.03	  0.28	  2.62
10	473.64	Q	 BUSY	   6	4654	4503	 144	0.00	0.00	  0.03	  0.28	  2.62
10	473.65	OUT	 BUSY	   5	4654	4504	 144	0.44	0.04	  0.03	  0.28	  2.62
10	473.69	OUT	 BUSY	   4	4654	4505	 144	0.43	0.03	  0.03	  0.28	  2.62
10	473.74	OUT	 BUSY	   3	4654	4506	 144	0.41	0.05	  0.03	  0.28	  2.62
10	473.74	Q	 BUSY	   4	4655	4506	 144	0.00	0.00	  0.03	  0.28	  2.62
10	473.76	OUT	 BUSY	   3	4655	4507	 144	0.45	0.02	  0.03	  0.28	  2.62
10	473.78	Q	 BUSY	   4	4656	4507	 144	0.00	0.00	  0.03	  0.28	  2.62
10	473.89	OUT	 BUSY	   3	4656	4508	 144	0.20	0.13	  0.03	  0.28	  2.62
10	473.90	OUT	 BUSY	   2	4656	4509	 144	0.30	0.01	  0.03	  0.28	  2.62
10	474.00	Q	 BUSY	   3	4657	4509	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.06	OUT	 BUSY	   2	4657	4510	 144	0.26	0.16	  0.03	  0.28	  2.62
10	474.09	Q	 BUSY	   3	4658	4510	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.12	OUT	 BUSY	   2	4658	4511	 144	0.32	0.06	  0.03	  0.28	  2.62
10	474.16	OUT	 BUSY	   1	4658	4512	 144	0.34	0.05	  0.03	  0.28	  2.62
10	474.24	Q	 BUSY	   2	4659	4512	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.30	Q	 BUSY	   3	4660	4512	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.32	OUT	 BUSY	   2	4660	4513	 144	0.16	0.15	  0.03	  0.28	  2.62
10	474.57	OUT	 BUSY	   1	4660	4514	 144	0.23	0.25	  0.03	  0.28	  2.62
10	474.58	Q	 BUSY	   2	4661	4514	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.69	Q	 BUSY	   3	4662	4514	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.70	OUT	 BUSY	   2	4662	4515	 144	0.32	0.13	  0.03	  0.28	  2.62
10	474.73	OUT	 BUSY	   1	4662	4516	 144	0.39	0.04	  0.03	  0.28	  2.62
10	474.84	OUT	 BUSY	   0	4662	4517	 144	0.16	0.10	  0.03	  0.28	  2.62
10	474.86	Q	 BUSY	   1	4663	4517	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.87	Q	 BUSY	   2	4664	4517	 144	0.00	0.00	  0.03	  0.28	  2.62
10	474.94	OUT	 BUSY	   1	4664	4518	 144	0.15	0.10	  0.03	  0.28	  2.61
10	474.95	OUT	 BUSY	   0	4664	4519	 144	0.07	0.01	  0.03	  0.28	  2.61
10	474.97	OUT	 IDEL	   0	4664	4520	 144	0.08	0.02	  0.03	  0.28	  2.61
10	475.05	Srv	 BUSY	   0	4665	4520	 144	0.00	0.00	  0.03	  0.28	  2.61
10	475.37	OUT	 IDEL	   0	4665	4521	 144	0.00	0.32	  0.03	  0.28	  2.61
10	475.71	Srv	 BUSY	   0	4666	4521	 144	0.00	0.00	  0.03	  0.28	  2.61
10	475.73	OUT	 IDEL	   0	4666	4522	 144	0.00	0.02	  0.03	  0.28	  2.61
10	475.84	Srv	 BUSY	   0	4667	4522	 144	0.00	0.00	  0.03	  0.28	  2.61
10	475.91	Q	 BUSY	   1	4668	4522	 144	0.00	0.00	  0.03	  0.28	  2.61
10	475.91	Q	 BUSY	   2	4669	4522	 144	0.00	0.00	  0.03	  0.28	  2.61
10	475.98	Q	 BUSY	   3	4670	4522	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.08	Q	 BUSY	   4	4671	4522	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.09	OUT	 BUSY	   3	4671	4523	 144	0.00	0.24	  0.03	  0.28	  2.61
10	476.16	OUT	 BUSY	   2	4671	4524	 144	0.18	0.07	  0.03	  0.28	  2.61
10	476.18	Q	 BUSY	   3	4672	4524	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.21	OUT	 BUSY	   2	4672	4525	 144	0.24	0.05	  0.03	  0.28	  2.61
10	476.40	OUT	 BUSY	   1	4672	4526	 144	0.23	0.19	  0.03	  0.28	  2.61
10	476.53	Q	 BUSY	   2	4673	4526	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.56	OUT	 BUSY	   1	4673	4527	 144	0.32	0.15	  0.03	  0.28	  2.61
10	476.63	Q	 BUSY	   2	4674	4527	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.69	OUT	 BUSY	   1	4674	4528	 144	0.38	0.13	  0.03	  0.28	  2.61
10	476.75	OUT	 BUSY	   0	4674	4529	 144	0.15	0.07	  0.03	  0.28	  2.61
10	476.78	Q	 BUSY	   1	4675	4529	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.84	OUT	 BUSY	   0	4675	4530	 144	0.13	0.08	  0.03	  0.28	  2.61
10	476.86	Q	 BUSY	   1	4676	4530	 144	0.00	0.00	  0.03	  0.28	  2.61
10	476.92	OUT	 BUSY	   0	4676	4531	 144	0.05	0.08	  0.03	  0.28	  2.61
10	477.00	OUT	 IDEL	   0	4676	4532	 144	0.05	0.08	  0.03	  0.28	  2.61
10	477.22	Srv	 BUSY	   0	4677	4532	 144	0.00	0.00	  0.03	  0.28	  2.61
10	477.24	OUT	 IDEL	   0	4677	4533	 144	0.00	0.02	  0.03	  0.28	  2.61
10	477.39	Srv	 BUSY	   0	4678	4533	 144	0.00	0.00	  0.03	  0.28	  2.61
10	477.46	Q	 BUSY	   1	4679	4533	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.47	OUT	 BUSY	   0	4679	4534	 144	0.00	0.07	  0.03	  0.28	  2.60
10	477.48	Q	 BUSY	   1	4680	4534	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.48	Q	 BUSY	   2	4681	4534	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.59	Q	 BUSY	   3	4682	4534	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.61	OUT	 BUSY	   2	4682	4535	 144	0.01	0.14	  0.03	  0.28	  2.60
10	477.64	Q	 BUSY	   3	4683	4535	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.66	Q	 BUSY	   4	4684	4535	 144	0.00	0.00	  0.03	  0.28	  2.60
10	477.70	OUT	 BUSY	   3	4684	4536	 144	0.12	0.10	  0.03	  0.28	  2.60
10	477.71	OUT	 BUSY	   2	4684	4537	 144	0.22	0.00	  0.03	  0.27	  2.60
10	477.74	Q	 BUSY	   3	4685	4537	 144	0.00	0.00	  0.03	  0.27	  2.60
10	477.74	Q	 BUSY	   4	4686	4537	 144	0.00	0.00	  0.03	  0.27	  2.60
10	477.74	OUT	 BUSY	   3	4686	4538	 144	0.12	0.04	  0.03	  0.27	  2.60
10	477.85	OUT	 BUSY	   2	4686	4539	 144	0.10	0.11	  0.03	  0.27	  2.60
10	477.88	Q	 BUSY	   3	4687	4539	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.05	OUT	 BUSY	   2	4687	4540	 144	0.19	0.19	  0.03	  0.27	  2.60
10	478.19	OUT	 BUSY	   1	4687	4541	 144	0.31	0.15	  0.03	  0.27	  2.60
10	478.23	Q	 BUSY	   2	4688	4541	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.26	Q	 BUSY	   3	4689	4541	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.30	Q	 BUSY	   4	4690	4541	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.32	OUT	 BUSY	   3	4690	4542	 144	0.46	0.13	  0.03	  0.27	  2.60
10	478.36	OUT	 BUSY	   2	4690	4543	 144	0.44	0.04	  0.03	  0.27	  2.60
10	478.40	Q	 BUSY	   3	4691	4543	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.41	OUT	 BUSY	   2	4691	4544	 144	0.13	0.05	  0.03	  0.27	  2.60
10	478.41	Q	 BUSY	   3	4692	4544	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.47	OUT	 BUSY	   2	4692	4545	 144	0.14	0.06	  0.03	  0.27	  2.60
10	478.47	OUT	 BUSY	   1	4692	4546	 144	0.16	0.01	  0.03	  0.27	  2.60
10	478.49	OUT	 BUSY	   0	4692	4547	 144	0.07	0.01	  0.03	  0.27	  2.60
10	478.57	OUT	 IDEL	   0	4692	4548	 144	0.07	0.09	  0.03	  0.27	  2.60
10	478.65	Srv	 BUSY	   0	4693	4548	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.67	Q	 BUSY	   1	4694	4548	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.68	OUT	 BUSY	   0	4694	4549	 144	0.00	0.03	  0.03	  0.27	  2.60
10	478.71	OUT	 IDEL	   0	4694	4550	 144	0.01	0.02	  0.03	  0.27	  2.60
10	478.79	Srv	 BUSY	   0	4695	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.86	Q	 BUSY	   1	4696	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	478.94	Q	 BUSY	   2	4697	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	479.02	Q	 BUSY	   3	4698	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	479.09	Q	 BUSY	   4	4699	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	479.13	Q	 BUSY	   5	4700	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	479.16	Q	 BUSY	   6	4701	4550	 144	0.00	0.00	  0.03	  0.27	  2.60
10	479.41	Q	 BUSY	   7	4702	4550	 144	0.00	0.00	  0.03	  0.27	  2.61
10	479.42	Q	 BUSY	   8	4703	4550	 144	0.00	0.00	  0.03	  0.27	  2.61
10	479.44	OUT	 BUSY	   7	4703	4551	 144	0.00	0.65	  0.03	  0.27	  2.61
10	479.47	Q	 BUSY	   8	4704	4551	 144	0.00	0.00	  0.03	  0.27	  2.61
10	479.56	OUT	 BUSY	   7	4704	4552	 144	0.58	0.12	  0.03	  0.27	  2.61
10	479.61	Q	 BUSY	   8	4705	4552	 144	0.00	0.00	  0.03	  0.27	  2.61
10	479.67	Q	 BUSY	   9	4706	4552	 144	0.00	0.00	  0.03	  0.27	  2.61
10	479.69	OUT	 BUSY	   8	4706	4553	 144	0.61	0.13	  0.03	  0.27	  2.61
10	479.70	OUT	 BUSY	   7	4706	4554	 144	0.67	0.01	  0.03	  0.27	  2.61
10	479.83	OUT	 BUSY	   6	4706	4555	 144	0.61	0.13	  0.03	  0.27	  2.61
10	479.85	OUT	 BUSY	   5	4706	4556	 144	0.70	0.02	  0.03	  0.28	  2.61
10	479.95	Q	 BUSY	   6	4707	4556	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.21	OUT	 BUSY	   5	4707	4557	 144	0.69	0.36	  0.03	  0.28	  2.61
10	480.26	OUT	 BUSY	   4	4707	4558	 144	0.80	0.05	  0.03	  0.28	  2.61
10	480.31	Q	 BUSY	   5	4708	4558	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.34	Q	 BUSY	   6	4709	4558	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.37	Q	 BUSY	   7	4710	4558	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.38	OUT	 BUSY	   6	4710	4559	 144	0.83	0.12	  0.03	  0.28	  2.61
10	480.38	Q	 BUSY	   7	4711	4559	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.43	Q	 BUSY	   8	4712	4559	 144	0.00	0.00	  0.03	  0.28	  2.61
10	480.48	OUT	 BUSY	   7	4712	4560	 144	0.91	0.10	  0.03	  0.28	  2.61
10	480.50	OUT	 BUSY	   6	4712	4561	 144	0.87	0.03	  0.03	  0.28	  2.61
10	480.69	Q	 BUSY	   7	4713	4561	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.70	Q	 BUSY	   8	4714	4561	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.72	Q	 BUSY	   9	4715	4561	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.85	OUT	 BUSY	   8	4715	4562	 144	0.83	0.34	  0.03	  0.28	  2.62
10	480.87	OUT	 BUSY	   7	4715	4563	 144	0.89	0.02	  0.03	  0.28	  2.62
10	480.89	Q	 BUSY	   8	4716	4563	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.93	Q	 BUSY	   9	4717	4563	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.93	Q	 BUSY	  10	4718	4563	 144	0.00	0.00	  0.03	  0.28	  2.62
10	480.93	Dropped	 BUSY	  10	4719	4563	 145	0.00	0.00	  0.03	  0.28	  2.62
10	480.95	OUT	 BUSY	   9	4719	4564	 145	0.55	0.09	  0.03	  0.28	  2.62
10	481.12	Q	 BUSY	  10	4720	4564	 145	0.00	0.00	  0.03	  0.28	  2.62
10	481.14	OUT	 BUSY	   9	4720	4565	 145	0.62	0.19	  0.03	  0.28	  2.62
10	481.19	OUT	 BUSY	   8	4720	4566	 145	0.77	0.05	  0.03	  0.28	  2.62
10	481.20	Q	 BUSY	   9	4721	4566	 145	0.00	0.00	  0.03	  0.28	  2.62
10	481.26	OUT	 BUSY	   8	4721	4567	 145	0.81	0.07	  0.03	  0.28	  2.62
10	481.27	Q	 BUSY	   9	4722	4567	 145	0.00	0.00	  0.03	  0.28	  2.62
10	481.33	OUT	 BUSY	   8	4722	4568	 145	0.83	0.07	  0.03	  0.28	  2.62
10	481.50	Q	 BUSY	   9	4723	4568	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.54	OUT	 BUSY	   8	4723	4569	 145	0.64	0.21	  0.03	  0.28	  2.63
10	481.62	OUT	 BUSY	   7	4723	4570	 145	0.84	0.09	  0.03	  0.28	  2.63
10	481.66	Q	 BUSY	   8	4724	4570	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.73	Q	 BUSY	   9	4725	4570	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.74	OUT	 BUSY	   8	4725	4571	 145	0.91	0.11	  0.03	  0.28	  2.63
10	481.77	Q	 BUSY	   9	4726	4571	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.79	Q	 BUSY	  10	4727	4571	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.81	OUT	 BUSY	   9	4727	4572	 145	0.85	0.07	  0.03	  0.28	  2.63
10	481.82	OUT	 BUSY	   8	4727	4573	 145	0.88	0.02	  0.03	  0.28	  2.63
10	481.84	Q	 BUSY	   9	4728	4573	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.85	Q	 BUSY	  10	4729	4573	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.92	OUT	 BUSY	   9	4729	4574	 145	0.89	0.09	  0.03	  0.28	  2.63
10	481.93	Q	 BUSY	  10	4730	4574	 145	0.00	0.00	  0.03	  0.28	  2.63
10	481.99	Dropped	 BUSY	  10	4731	4574	 146	0.00	0.00	  0.03	  0.28	  2.63
10	482.10	OUT	 BUSY	   9	4731	4575	 146	0.80	0.19	  0.03	  0.28	  2.63
10	482.13	OUT	 BUSY	   8	4731	4576	 146	0.90	0.03	  0.03	  0.28	  2.63
10	482.15	OUT	 BUSY	   7	4731	4577	 146	0.87	0.02	  0.03	  0.28	  2.63
10	482.17	OUT	 BUSY	   6	4731	4578	 146	0.64	0.02	  0.03	  0.28	  2.63
10	482.19	Q	 BUSY	   7	4732	4578	 146	0.00	0.00	  0.03	  0.28	  2.63
10	482.19	Q	 BUSY	   8	4733	4578	 146	0.00	0.00	  0.03	  0.28	  2.63
10	482.26	Q	 BUSY	   9	4734	4578	 146	0.00	0.00	  0.03	  0.28	  2.63
10	482.31	OUT	 BUSY	   8	4734	4579	 146	0.51	0.14	  0.03	  0.28	  2.64
10	482.32	OUT	 BUSY	   7	4734	4580	 146	0.58	0.01	  0.03	  0.28	  2.64
10	482.33	Q	 BUSY	   8	4735	4580	 146	0.00	0.00	  0.03	  0.28	  2.64
10	482.39	OUT	 BUSY	   7	4735	4581	 146	0.55	0.07	  0.03	  0.28	  2.64
10	482.41	OUT	 BUSY	   6	4735	4582	 146	0.60	0.02	  0.03	  0.28	  2.64
10	482.59	Q	 BUSY	   7	4736	4582	 146	0.00	0.00	  0.03	  0.28	  2.64
10	482.76	OUT	 BUSY	   6	4736	4583	 146	0.57	0.35	  0.03	  0.28	  2.64
10	482.80	OUT	 BUSY	   5	4736	4584	 146	0.92	0.04	  0.03	  0.28	  2.64
10	482.83	OUT	 BUSY	   4	4736	4585	 146	0.88	0.02	  0.03	  0.28	  2.64
10	482.89	Q	 BUSY	   5	4737	4585	 146	0.00	0.00	  0.03	  0.28	  2.64
10	482.94	Q	 BUSY	   6	4738	4585	 146	0.00	0.00	  0.03	  0.28	  2.64
10	482.94	Q	 BUSY	   7	4739	4585	 146	0.00	0.00	  0.03	  0.28	  2.64
10	482.94	OUT	 BUSY	   6	4739	4586	 146	0.64	0.11	  0.03	  0.28	  2.64
10	482.95	OUT	 BUSY	   5	4739	4587	 146	0.75	0.01	  0.03	  0.28	  2.64
10	483.00	OUT	 BUSY	   4	4739	4588	 146	0.69	0.05	  0.03	  0.28	  2.64
10	483.02	OUT	 BUSY	   3	4739	4589	 146	0.67	0.03	  0.03	  0.28	  2.64
10	483.07	OUT	 BUSY	   2	4739	4590	 146	0.43	0.05	  0.03	  0.28	  2.64
10	483.13	OUT	 BUSY	   1	4739	4591	 146	0.18	0.06	  0.03	  0.28	  2.64
10	483.19	Q	 BUSY	   2	4740	4591	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.19	Q	 BUSY	   3	4741	4591	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.20	OUT	 BUSY	   2	4741	4592	 146	0.19	0.08	  0.03	  0.28	  2.64
10	483.27	Q	 BUSY	   3	4742	4592	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.27	OUT	 BUSY	   2	4742	4593	 146	0.27	0.07	  0.03	  0.28	  2.64
10	483.28	OUT	 BUSY	   1	4742	4594	 146	0.09	0.00	  0.03	  0.28	  2.64
10	483.28	OUT	 BUSY	   0	4742	4595	 146	0.09	0.00	  0.03	  0.28	  2.64
10	483.28	OUT	 IDEL	   0	4742	4596	 146	0.01	0.00	  0.03	  0.28	  2.64
10	483.43	Srv	 BUSY	   0	4743	4596	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.50	OUT	 IDEL	   0	4743	4597	 146	0.00	0.07	  0.03	  0.28	  2.64
10	483.56	Srv	 BUSY	   0	4744	4597	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.64	Q	 BUSY	   1	4745	4597	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.88	OUT	 BUSY	   0	4745	4598	 146	0.00	0.32	  0.03	  0.28	  2.64
10	483.92	Q	 BUSY	   1	4746	4598	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.95	Q	 BUSY	   2	4747	4598	 146	0.00	0.00	  0.03	  0.28	  2.64
10	483.97	OUT	 BUSY	   1	4747	4599	 146	0.24	0.09	  0.03	  0.28	  2.64
10	484.00	OUT	 BUSY	   0	4747	4600	 146	0.05	0.03	  0.03	  0.28	  2.64
10	484.02	Q	 BUSY	   1	4748	4600	 146	0.00	0.00	  0.03	  0.28	  2.64
10	484.05	Q	 BUSY	   2	4749	4600	 146	0.00	0.00	  0.03	  0.28	  2.64
10	484.08	OUT	 BUSY	   1	4749	4601	 146	0.04	0.08	  0.03	  0.28	  2.64
10	484.10	OUT	 BUSY	   0	4749	4602	 146	0.06	0.02	  0.03	  0.28	  2.64
10	484.30	Q	 BUSY	   1	4750	4602	 146	0.00	0.00	  0.03	  0.28	  2.64
10	484.40	OUT	 BUSY	   0	4750	4603	 146	0.05	0.31	  0.03	  0.28	  2.63
10	484.49	OUT	 IDEL	   0	4750	4604	 146	0.11	0.08	  0.03	  0.28	  2.63
10	484.66	Srv	 BUSY	   0	4751	4604	 146	0.00	0.00	  0.03	  0.28	  2.63
10	484.66	OUT	 IDEL	   0	4751	4605	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.00	Srv	 BUSY	   0	4752	4605	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.01	OUT	 IDEL	   0	4752	4606	 146	0.00	0.01	  0.03	  0.28	  2.63
10	485.21	Srv	 BUSY	   0	4753	4606	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.22	OUT	 IDEL	   0	4753	4607	 146	0.00	0.02	  0.03	  0.28	  2.63
10	485.25	Srv	 BUSY	   0	4754	4607	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.28	Q	 BUSY	   1	4755	4607	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.34	OUT	 BUSY	   0	4755	4608	 146	0.00	0.10	  0.03	  0.28	  2.63
10	485.36	OUT	 IDEL	   0	4755	4609	 146	0.06	0.02	  0.03	  0.28	  2.63
10	485.38	Srv	 BUSY	   0	4756	4609	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.39	Q	 BUSY	   1	4757	4609	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.45	OUT	 BUSY	   0	4757	4610	 146	0.00	0.06	  0.03	  0.28	  2.63
10	485.45	Q	 BUSY	   1	4758	4610	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.53	OUT	 BUSY	   0	4758	4611	 146	0.06	0.09	  0.03	  0.28	  2.63
10	485.54	Q	 BUSY	   1	4759	4611	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.65	OUT	 BUSY	   0	4759	4612	 146	0.08	0.12	  0.03	  0.28	  2.63
10	485.70	OUT	 IDEL	   0	4759	4613	 146	0.10	0.05	  0.03	  0.28	  2.63
10	485.77	Srv	 BUSY	   0	4760	4613	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.81	OUT	 IDEL	   0	4760	4614	 146	0.00	0.03	  0.03	  0.28	  2.63
10	485.92	Srv	 BUSY	   0	4761	4614	 146	0.00	0.00	  0.03	  0.28	  2.63
10	485.96	OUT	 IDEL	   0	4761	4615	 146	0.00	0.04	  0.03	  0.28	  2.63
10	486.08	Srv	 BUSY	   0	4762	4615	 146	0.00	0.00	  0.03	  0.28	  2.63
10	486.14	Q	 BUSY	   1	4763	4615	 146	0.00	0.00	  0.03	  0.28	  2.63
10	486.19	Q	 BUSY	   2	4764	4615	 146	0.00	0.00	  0.03	  0.28	  2.63
10	486.21	OUT	 BUSY	   1	4764	4616	 146	0.00	0.13	  0.03	  0.28	  2.63
10	486.22	Q	 BUSY	   2	4765	4616	 146	0.00	0.00	  0.03	  0.28	  2.63
10	486.30	OUT	 BUSY	   1	4765	4617	 146	0.07	0.09	  0.03	  0.28	  2.63
10	486.30	OUT	 BUSY	   0	4765	4618	 146	0.11	0.00	  0.03	  0.28	  2.63
